month,ticker,proba,volume_score,volatility_score,composite,weight,exec_open,exec_close
2020-05,SCOM,0.725734916962854,1.0,0.5421210481974423,0.7896530549974566,0.10042316086328851,29.0,29.5
2020-05,UCHM,0.8008688438859415,0.002283268034097735,0.9305435520779752,0.5742606419495917,0.07303089433896373,0.27,0.32
2020-05,KQ,0.7789742822695231,0.05399506997844551,0.712096085182403,0.5547926988734878,0.07055508250383416,0.97,2.2
2020-05,HFCK,0.7930467888074801,0.0020545917254126784,0.7153919338074979,0.5479836441828616,0.06968914930672156,4.0,3.99
2020-05,HAFR,0.7598574753756768,0.004042278155271213,0.8825349509905689,0.5453806637710443,0.06935811845847041,0.4,0.51
2020-05,KEGN,0.7682165945290023,0.026428590330387337,0.729174107606811,0.5417759445771987,0.06889969270657902,4.55,4.8
2020-05,FTGH,0.7584396749742881,0.01217476661785243,0.720520467260192,0.5307682816959478,0.06749980665123251,0.97,1.2
2020-05,SASN,0.7327156616360345,0.0003435137562779885,0.6046289166799441,0.5001953427764985,0.06361173056042166,16.5,16.75
2020-05,SMER,0.6921784718607935,0.00029707948399041156,0.8235369275643984,0.497749899718113,0.06330073433229329,2.35,2.7
2020-05,SCAN,0.7040513939623112,0.001785382790659821,0.6530629578400619,0.48827274699859086,0.062095489033670855,8.89285714,10.1675
2020-05,UMME,0.6896244171969257,0.0021160047952123767,0.6481075206075315,0.47922020381747227,0.06094424293344236,6.88,7.0
2020-05,WTK,0.6977243652370901,0.00026362683621334004,0.4654235400629941,0.4652560611994175,0.05916837018581482,115.0,120.0
2020-05,ABSA,0.5384468870915629,0.15885563984180393,0.6138745244892916,0.43211227665640806,0.05495334994912172,10.6,10.8
2020-05,NCBA,0.5583551724331302,0.014914144029126771,0.5361775683013839,0.3931051034987545,0.04999266044118863,28.18179,27.0
2020-06,SCOM,0.5036463904441848,1.0,0.5605962927712171,0.6582474635436325,0.06366428145913612,28.6,28.799999
2020-06,KPLC,0.8197660347088607,0.12411731658219441,0.7115093981293135,0.6002457556129059,0.05805448079399826,1.77,1.9
2020-06,NBV,0.7767843174089455,0.0013403962057032474,0.9394829175179686,0.560421001058875,0.0542027160347091,0.295,0.3
2020-06,KEGN,0.759208849547844,0.02574150826487337,0.7035873061559693,0.5336064928237653,0.05160927436722717,4.84,5.34
2020-06,KQ,0.779585330074678,0.043091991764933286,0.5007779315278056,0.5307565887270673,0.05133363776155463,2.0,3.28
2020-06,TPSE,0.8043044452453083,0.0005286917648730688,0.4778481050895953,0.5305260851856064,0.05131134395390075,12.9,14.4
2020-06,LKL,0.7565388177779439,0.0010092111593704594,0.7398103489847375,0.5282070889130512,0.051087055613154485,4.95,4.95
2020-06,TOTL,0.7813176784901068,0.0005431434759857723,0.5702431027529908,0.5259778604121589,0.05087144941855784,25.200001,24.4
2020-06,FTGH,0.7485841793215969,0.0262009522473314,0.6872135842934427,0.5257321516965019,0.050847684999100244,1.25,1.6
2020-06,SASN,0.7472803588043085,0.012995099063468905,0.639894134117528,0.5162561584133786,0.049931187273102313,16.5,18.5
2020-06,EABL,0.7643391889861335,0.049082828175778574,0.42545095307120334,0.515873457151534,0.0498941732286916,166.0,160.0
2020-06,HFCK,0.7111512339040509,0.010869493220642101,0.7596341096658559,0.5059149992752088,0.04893101256305951,4.0,4.3
2020-06,SCBK,0.7500010990141704,0.0018925720011344594,0.4536972948670572,0.4959381604955483,0.04796607413591945,175.0,170.75
2020-06,UMME,0.7092881419801289,0.007526330716570031,0.6375474942316233,0.4915855338262107,0.047545097429269545,7.9,7.2
2020-06,SMER,0.6897020275420311,0.002234595830801775,0.7398396542709188,0.4884755607015511,0.04724430750556397,2.7,3.5
2020-06,CABL,0.6546691641320412,0.0011910618575386447,0.8322441063742005,0.4763832276739064,0.04607476301658844,1.79,2.0
2020-06,CTUM,0.6921810676712525,0.0027765349975281553,0.5102589010093347,0.46716749120294343,0.04518343677070808,24.6,25.5
2020-06,BRIT,0.6146795060269433,0.009903035039980057,0.664031392447631,0.4381817533729231,0.04237999843829615,7.18,7.24
2020-07,KNRE,0.7748935073515164,0.21144703157381445,0.796672298926095,0.6080374437756637,0.11415703418522628,2.28,2.26
2020-07,UCHM,0.7442605428557338,0.0073951957451754745,0.9063843355726191,0.5394133179942548,0.10127307982854378,0.31,0.35
2020-07,KPLC,0.6844734205002234,0.18408844561499998,0.7258570717684583,0.5384962931614798,0.10110091142632541,2.02,1.99
2020-07,HAFR,0.6989144356134167,0.014231889070646304,0.8388458638515301,0.5075028144743969,0.09528198753895738,0.44,0.48
2020-07,KEGN,0.6112032635087661,0.11134043415766778,0.7448248113491969,0.47460656948747965,0.08910582552462815,5.5,5.94
2020-07,LBTY,0.6652441925927026,0.000522119436356712,0.7056135223457533,0.46986450362110393,0.08821551822405313,8.020001,8.1
2020-07,TCL,0.6321620011146215,0.0024097820139540554,0.8417201425273615,0.4641921495256952,0.08715055236214941,1.49,1.83
2020-07,SCAN,0.6590193532065705,0.001395490589092476,0.656620323254095,0.4614922914260795,0.08664366286623408,10.40464226,11.5
2020-07,BAMB,0.6494910507639051,0.00494052563488306,0.4486570142352785,0.4360424895723358,0.0818655461071995,28.0,25.5
2020-07,CABL,0.5813666538864349,0.002305358126682713,0.819062485773854,0.43141784834725116,0.08099728489758035,2.08,2.43
2020-07,KQ,0.5588757459645153,0.03058249628846319,0.5075889529270606,0.39525909175795415,0.07420859703910265,3.6,3.96
2020-08,SCOM,0.7287211130357897,1.0,0.5992228968968825,0.797154957511162,0.07079003864538733,27.5,29.5
2020-08,XPRS,0.8422085723757646,0.00024391925982119846,0.6122817712825334,0.5666264963316585,0.050318336723455516,3.9,4.5
2020-08,NMG,0.8542006935624042,0.007111770919161818,0.5132958442099307,0.5659835318341842,0.05026123931573703,10.55,14.05
2020-08,NSE,0.8149629424234216,0.001714694320528782,0.6528471359154281,0.5547768873417543,0.049266051630796726,7.3,7.7
2020-08,TPSE,0.8069227180106759,0.000639199131763587,0.5756568741908408,0.5419110779650187,0.048123524529382386,13.5,14.9
2020-08,HFCK,0.7681565071176886,0.002738647046653188,0.7193275154979358,0.5336482499344026,0.04738975763739224,3.88,4.0
2020-08,EQTY,0.6628811470326148,0.23928406793441767,0.5537660189223776,0.524890510492132,0.04661204094915864,32.650002,36.75
2020-08,ABSA,0.7305337062906221,0.05749779492633421,0.6846943609398712,0.5240389983462607,0.046536423809548234,9.3,9.9
2020-08,LKL,0.7415599552320877,0.000431214405755333,0.7767581310586169,0.5227411505668409,0.046421170566003464,4.9,4.73
2020-08,TOTL,0.7568998600559285,0.00047005274028043455,0.5895181141393032,0.5132327432695716,0.045576792050022956,22.9,23.0
2020-08,SCBK,0.7670646608157532,0.0004813049680400434,0.4845223488585382,0.5088354228657177,0.045186295223286974,155.0,160.0
2020-08,DTK,0.7609751289164985,0.0020112449682578287,0.5096190182967438,0.5081503526700508,0.04512545868809503,60.75,65.5
2020-08,BRIT,0.7427359147543755,0.0018479061781989901,0.61261034980061,0.507456955686146,0.04506388270612978,6.7,7.18
2020-08,NBV,0.6774339717857872,0.00023593380786276637,0.9679258220522313,0.5033237454190542,0.044696839746940956,0.3,0.34
2020-08,EABL,0.7126053537173767,0.017174892287142335,0.4991168599794777,0.48262736591451644,0.04285893170768083,160.0,165.0
2020-08,KCB,0.6304820464328875,0.11877161970373973,0.5767245589735474,0.4715931696682092,0.041879058006417495,35.0,37.5
2020-08,CARB,0.6570108933668461,0.0008537174093741946,0.7319371134290883,0.46765636258582877,0.04152945630994025,8.6,8.06
2020-08,BAMB,0.6433646084902395,0.0017422804272942747,0.4557717121581567,0.43211862043814764,0.03837358540140497,26.0,20.0
2020-08,SMER,0.5886409221427931,0.001178580114046773,0.6735822603190422,0.4208963533517941,0.037377010377632754,3.48,4.0
2020-08,CGEN,0.5622197741023823,0.00028312056943531963,0.6808856421324677,0.40550536484550675,0.03601023888498286,11.25,11.575
2020-08,CTUM,0.5664634372146881,0.00455497439210747,0.5378317753767129,0.3950277321841164,0.03507978990009825,23.0,21.5
2020-09,SCOM,0.753831062220867,1.0,0.5952270506702757,0.8118213423995478,0.09765704421321143,29.950001,29.799999
2020-09,SCAN,0.8511132866079303,0.012843848383822383,0.4496254689120042,0.5594836733711052,0.0673023964428881,6.4,6.5
2020-09,KNRE,0.6918464996075704,0.2031687147528753,0.8273281501573819,0.558791329206143,0.06721911175794915,2.34,2.43
2020-09,UCHM,0.738505965637348,0.011601500003280437,0.9023145657868524,0.5368154859620782,0.06457555487760783,0.3,0.31
2020-09,SLAM,0.7549312815889693,0.0009836624861401535,0.6441032062735093,0.5176641883265746,0.06227177321746729,13.0,13.0
2020-09,NMG,0.7630022240042961,0.018063023756925235,0.4480758845747413,0.5080278299871294,0.06111257941057869,14.05,17.950001
2020-09,BAMB,0.7556292205094195,0.019304903503600514,0.4696512489801136,0.5061341282547432,0.06088477890306844,20.049999,23.299999
2020-09,KCB,0.5809823065712779,0.15734710117149095,0.5599954242663125,0.45179305672084524,0.05434788691930564,37.5,39.049999
2020-09,CARB,0.6236180552099272,0.0017067645424118335,0.7183628337895298,0.4465191458676328,0.05371346833670668,8.36,8.1
2020-09,NSE,0.5872961887665022,0.04597813729285211,0.667908997251683,0.4329620541729253,0.05208263476054158,7.7,8.5
2020-09,TPSE,0.6103773285468048,0.0006607737520045814,0.5937615252562438,0.42580078177930863,0.05122117835598442,14.9,16.950001
2020-09,EABL,0.6094237723181908,0.015959326329443985,0.5039791316762671,0.42083997445737437,0.05062442417539166,170.0,166.0
2020-09,SBIC,0.6035798490815956,0.012733250791288285,0.534614800327174,0.41942936471906117,0.05045473662175472,78.0,83.0
2020-09,BRIT,0.5699927985120831,0.013026146957956982,0.6153006675596183,0.40743358995059875,0.04901171973398373,7.18,7.5
2020-09,HAFR,0.5138174479344213,0.007748860985387059,0.8975175159211549,0.4003668786483844,0.048161638438950834,0.45,0.43
2020-09,CTUM,0.5398930973837566,0.0078050970493874485,0.5543606787245826,0.3817134554175284,0.045917747964478804,21.549999,20.299999
2020-10,SCOM,0.733783959000452,1.0,0.6065652187026989,0.8009268972705411,0.11529418134547502,30.0,31.049999
2020-10,TCL,0.7502695644533857,0.00021896829661472326,0.7301095438662615,0.523238383547642,0.07532065820893227,1.66,1.6
2020-10,HAFR,0.6880480528100252,0.010465139709833423,0.9127234643654385,0.507240720035509,0.07301777947635711,0.44,0.44
2020-10,DTK,0.7387274522812162,0.003600886620096722,0.5127908310316589,0.4955958204579246,0.0713414852125195,60.0,63.0
2020-10,FTGH,0.6718738901821154,0.000790905427189683,0.8796178169722435,0.4913233874346505,0.07072646445413264,1.35,1.35
2020-10,CABL,0.6898549906035436,0.00365965878559914,0.6962308777384478,0.4846339797716507,0.06976351791953625,1.46,1.58
2020-10,UMME,0.6831184797523704,0.0004920069854916711,0.7371239426537193,0.4837310842124417,0.06963354525324895,7.18,7.16
2020-10,NBV,0.6194018790409231,0.0003069586243954863,0.9381923958265432,0.4655524545945268,0.0670167143952485,0.3,0.35
2020-10,CARB,0.6437229738401901,0.0014165771090811391,0.7134866230331784,0.45800741974015624,0.06593059952044254,8.2,8.5
2020-10,TOTL,0.6573561723454779,0.0005353304674905965,0.6273493324410688,0.45730923579164084,0.06583009528335554,23.450001,24.049999
2020-10,KPLC,0.5076825283440328,0.05833960236432026,0.8783034420562349,0.40994174192133925,0.05901149991994059,1.74,1.74
2020-10,JUB,0.5874628623791264,0.0002428130037614186,0.5196418740344666,0.4045147487320509,0.05823027913804554,266.0,270.0
2020-10,CGEN,0.5500260232495666,0.00017396560988715745,0.7021897420802267,0.40028677784072875,0.057621658745437065,11.25,11.25
2020-11,SCOM,0.7827238519301343,1.0,0.633623884857398,0.8329966996438204,0.10649376743058099,31.200001,32.299999
2020-11,EQTY,0.8030791636361458,0.2211480283720963,0.5308150594364248,0.6012734126369589,0.07686929731526107,33.799999,35.099998
2020-11,KCB,0.7731353811422563,0.22632857488312916,0.54422374402525,0.5862021755528175,0.0749425275962262,36.200001,37.0
2020-11,UCHM,0.8068883160514629,0.013117428731112277,0.9188927799291069,0.5799574962431222,0.0741441817848087,0.3,0.29
2020-11,EABL,0.7861646861831129,0.032740893405966004,0.48944122615931557,0.5304652023475891,0.06781688080273934,150.5,153.0
2020-11,SBIC,0.7925679193764515,0.007426152378104641,0.5025305485724844,0.5280216521965507,0.06750448717428811,81.0,79.0
2020-11,ABSA,0.6365300045692546,0.08626417676670885,0.6771103475502389,0.4755082905265893,0.06079096030549009,9.5,9.5
2020-11,UMME,0.6426230622597513,0.001309435056536489,0.7284829157212855,0.4588149594449403,0.05865681533395424,6.46,7.2
2020-11,DTK,0.6473614301814006,0.0013465608014344584,0.5095340482037043,0.4397742311696411,0.05622256932850713,62.25,65.0
2020-11,FTGH,0.5847386610376766,0.0009030586596803373,0.8689939127542339,0.43801350549593343,0.05599747082513364,1.4,1.39
2020-11,BRIT,0.5881793308912513,0.023445409602323067,0.7185104482876252,0.43179226624421024,0.05520212168835279,7.14,7.2
2020-11,CARB,0.5572023796702353,0.000719436732212002,0.7487900272573249,0.4094162615475373,0.05234148005410384,8.7,11.85
2020-12,SCOM,0.7882959653855919,1.0,0.6429482025026592,0.837272399481621,0.05053827837258094,32.700001,34.150002
2020-12,EQTY,0.742910861527063,0.4192752447475525,0.5699284562981194,0.6285219359703154,0.03793797166012822,35.5,36.5
2020-12,KPLC,0.8470949524705171,0.1020370421295787,0.8297499253504804,0.621843076656232,0.037534831593125616,1.4,1.71
2020-12,KEGN,0.8423089534939887,0.06561090639093609,0.756326821890178,0.6007013262026919,0.0362587024977844,4.5,4.78
2020-12,KCB,0.7314111636530698,0.33818543064569356,0.5782431043774888,0.5981266378232988,0.03610329271941242,36.900002,38.5
2020-12,TCL,0.8586550218103748,0.0015097349026509735,0.8127171834705117,0.5969176519040713,0.036030317583754926,1.33,1.45
2020-12,XPRS,0.865518721308931,0.001337861621383786,0.6952121423040053,0.5892338055021742,0.03556651587636357,3.0,3.4
2020-12,KNRE,0.8040023310234767,0.06381036189638103,0.8323787587041211,0.5847823830534125,0.03529782527219608,2.1,2.3
2020-12,CABL,0.8286252657719335,0.006917555824441756,0.7912418465542327,0.5783746108659159,0.03491104819133174,1.3,1.4
2020-12,HAFR,0.7935031738287814,0.004185458145418546,0.929176939206316,0.570275235661526,0.03442216490916831,0.4,0.43
2020-12,HFCK,0.8101703082749265,0.02034979650203498,0.7469090397351408,0.5668980278890805,0.03421831456532373,3.36,3.4
2020-12,SCAN,0.8002316922465605,0.009972087779122209,0.6339146497657603,0.546522106658249,0.032988411394146586,6.0,6.0
2020-12,SASN,0.803694340684487,0.0034759652403475966,0.6049098866137157,0.543750382644168,0.03282110842335438,17.299999,19.5
2020-12,TPSE,0.8063180887825807,0.00038293367066329336,0.5673426405982894,0.5406399974305763,0.032633363653709786,13.95,16.950001
2020-12,NCBA,0.756513151926843,0.056267874821251784,0.6476371008805382,0.535551963690535,0.03232624679940706,22.200001,27.0
2020-12,SMER,0.761189761884917,0.0010291772082279178,0.7378108574593362,0.5308036960393522,0.03203963843575913,3.0,3.25
2020-12,NMG,0.764678314446892,0.0017723572764272357,0.5200243949665012,0.5113411353477135,0.030864866269990545,15.5,15.4
2020-12,EABL,0.7431093178913104,0.042889258607413924,0.497604173612218,0.5084927856782322,0.030692938127383884,153.0,156.0
2020-12,NSE,0.7071127973568481,0.02636879881201188,0.7002372532131983,0.5022020433790322,0.030313225042748613,8.1,8.4
2020-12,BRIT,0.7043037254976792,0.0225030249697503,0.7284629709763362,0.5021794398871662,0.03031186068204017,7.0,7.26
2020-12,LBTY,0.6958722429285678,0.0010133648663513365,0.7390951730130029,0.4917368725183463,0.029681540875801972,6.82,7.7
2020-12,LKL,0.6724619851559188,0.0006283687163128369,0.8635265358329539,0.49001835529174054,0.029577810116206825,4.53,4.9
2020-12,UCHM,0.6539849797533791,0.009438593114068859,0.9260153704099624,0.4878241028272444,0.02944536368427012,0.29,0.3
2020-12,UMME,0.6679749270126677,0.00048537014629853703,0.7409618482300968,0.47502675207449985,0.028672907700800235,7.14,7.3
2020-12,SBIC,0.6939292756730115,0.02016761082389176,0.5076512036470245,0.47317296901567696,0.028561012212155,75.75,85.0
2020-12,TOTL,0.6515215887701055,0.002755472445275547,0.5857763062444633,0.45031722562009224,0.027181425445824844,23.0,24.0
2020-12,ABSA,0.5096828662195345,0.15118523814761853,0.7352653035718345,0.42469182153318974,0.02563466025213691,9.74,9.42
2020-12,DTK,0.6070671884770573,0.004014272357276427,0.5190069314473221,0.41734528793814957,0.025191218953785826,64.5,75.0
2020-12,CGEN,0.5211617579522015,0.0010023649763502365,0.6880030310520231,0.3817980673694283,0.023045566798542406,11.25,11.0
2021-01,SCOM,0.8039869185195587,1.0,0.6364159687108422,0.8460337479828194,0.09027382024227248,34.0,35.5
2021-01,EQTY,0.7817241235696106,0.33429830671535266,0.5730798166395541,0.6266319478203276,0.06686312449175026,36.5,36.599998
2021-01,FTGH,0.8092424600937567,0.002445751482912537,0.8668465410407725,0.572963855605205,0.061136610956179026,1.3,1.35
2021-01,SCAN,0.78147252211789,0.010686965675142981,0.7166726489364476,0.5437568678669216,0.058020155652604544,5.8,6.3
2021-01,CTUM,0.7722861158826151,0.04658360065844753,0.6044481268437216,0.5377915624114754,0.057383643322382306,16.200001,16.9
2021-01,HFCK,0.701696451810591,0.0034815256741434404,0.7661755934628778,0.49867988813488545,0.053210334324440424,3.45,3.8
2021-01,CABL,0.6783844847134275,0.005101406541370058,0.8401606740133526,0.4925771801918028,0.05255916082083201,1.4,1.43
2021-01,KCB,0.6062535457974113,0.21172836228357597,0.5958487500349061,0.4868555111670102,0.05194864507927746,38.5,35.75
2021-01,KEGN,0.6520834335927872,0.04230619059369602,0.7716498272829523,0.4811069000620764,0.05133525455346588,4.78,5.28
2021-01,KNRE,0.6456084285511643,0.022867620186976606,0.8338529730800852,0.47761064049480006,0.050962195312686,2.38,2.49
2021-01,NBV,0.7110158655974501,0.012776630735255992,0.37996173515785725,0.4684386820948326,0.049983525459571486,4.0,4.76
2021-01,BRIT,0.6423065895242608,0.006499514285625041,0.7443447461191106,0.461768282612155,0.04927177791370927,7.26,7.5
2021-01,NSE,0.6409059175343242,0.005842316186002055,0.732594976018873,0.45955574297828244,0.04903569465383537,8.26,8.42
2021-01,XPRS,0.6532371617482627,0.0004947727137846052,0.6494302146557576,0.4570337503286688,0.04876659201857243,3.7,3.7
2021-01,DTK,0.5654953030884434,0.0016273774234960815,0.5282326938255029,0.3926086644626652,0.04189228158541619,75.0,76.0
2021-01,UMME,0.502513333461329,0.0028180804442959014,0.7598624307042734,0.3783396672805135,0.04036974552851506,7.28,6.4
2021-01,CGEN,0.5065460653818379,0.0006322095787247733,0.6933809725573422,0.3734553993584544,0.03984858248335008,11.25,11.0
2021-01,SCBK,0.5008681041390145,0.0035889763140057535,0.5127313105776462,0.352870686435375,0.037652144482398626,148.75,139.0
2021-02,SCOM,0.7282864992375531,1.0,0.6187138677960542,0.7988432863221373,0.08713620140070935,35.799999,38.099998
2021-02,EQTY,0.7885210994433847,0.44076274667291926,0.6057601308699947,0.665917496754906,0.0726369265499374,36.950001,37.799999
2021-02,KCB,0.8037675749731596,0.21668138348025204,0.5967948811691393,0.6069444481448852,0.06620426631621994,36.049999,38.0
2021-02,UMME,0.8218620852525971,0.006439645266590505,0.7217683722111721,0.5672259819526526,0.06187185678269596,6.82,6.8
2021-02,HAFR,0.7673838501979122,0.0175371204600293,0.9198860660105805,0.5576800528578141,0.060830606246568504,0.33,0.41
2021-02,UCHM,0.7412280705334909,0.03591900264902644,0.9366239742404925,0.5491749405388517,0.059902885888082694,0.29,0.28
2021-02,NMG,0.7353494826143572,0.005755355007790765,0.6628940118944461,0.5092256972603961,0.05554530365922773,15.0,16.1
2021-02,SASN,0.7239753326939831,0.0027471385359348005,0.5654077502639392,0.4917501162035642,0.053639102810281156,17.799999,18.0
2021-02,EABL,0.6970534135136148,0.021425851371823207,0.5233096772961598,0.4769907712493318,0.052029183472540215,150.0,168.0
2021-02,ABSA,0.6435784282124173,0.04125945991788517,0.7542708375506091,0.47395197865787686,0.05169771815537758,9.36,9.8
2021-02,CTUM,0.6698689233933308,0.01063019557564359,0.6121343611870499,0.4663238488273966,0.05086565726358529,17.0,17.0
2021-02,KPLC,0.5623380736958429,0.17070173425591956,0.7490872711045427,0.46352209160473584,0.05056004728249169,1.5,1.49
2021-02,NSE,0.6390676407749726,0.004782548686046299,0.7476832790322007,0.4596436769740175,0.0501369977004721,8.5,8.6
2021-02,LBTY,0.6278262654425945,0.0010667611203402992,0.7069389836262405,0.4477096859642828,0.04883526222626401,7.5,8.04
2021-02,TCL,0.5906576415147262,0.0011008509145210882,0.7825050529773916,0.4329753454809312,0.04722807032536567,1.34,1.12
2021-02,NCBA,0.5550321339831775,0.006328229841706951,0.5368381557800105,0.3886015649204197,0.04238786856610297,24.75,24.450001
2021-02,SBIC,0.5085145306385752,0.0014874790680349146,0.5087752680396946,0.35643248890752505,0.03887893116332438,79.0,80.0
2021-03,KCB,0.7665939792680776,0.2705827302008013,0.5847070130622538,0.5996019079273123,0.06067759656087216,39.0,41.349998
2021-03,KNRE,0.7209830625677859,0.26155196617220616,0.8229119747247161,0.5933466248648049,0.060044583995330275,2.6,2.54
2021-03,TCL,0.8492503824226714,0.0009761695761620619,0.8185003286063747,0.5916931131870888,0.059877254450239316,1.22,1.19
2021-03,SLAM,0.8411936021154656,0.002873176513182388,0.5445099603395596,0.56002911025719,0.05667296912378971,10.0,10.8
2021-03,OCH,0.7930005318593971,0.0004897925725039876,0.7668539197261166,0.5526326488600011,0.05592447333899794,1.95,2.2
2021-03,EQTY,0.7133883472983247,0.1937850309279759,0.6226770103936563,0.5484362186967532,0.055499809419362285,37.900002,38.0
2021-03,NBV,0.8029053540580526,0.008518428701708125,0.33039198338832554,0.5173379393841765,0.052352773326050525,4.15,4.36
2021-03,SCBK,0.7111163016645645,0.01431533214699242,0.535023989188713,0.48446677956170775,0.049026327983188976,134.75,142.5
2021-03,JUB,0.7186021845901736,0.0009297178398576391,0.49971903304704407,0.48141212941076583,0.04871720817045494,266.0,270.0
2021-03,LBTY,0.6642074654779884,0.0005184833508096606,0.7334811373666292,0.47202813802869886,0.04776758136693118,7.46,8.2
2021-03,UMME,0.663928299585806,0.002357425617449458,0.7176116201219545,0.4708253694489139,0.047645865432282865,6.8,7.12
2021-03,SBIC,0.688128553936965,0.010422266776420278,0.5049617229953238,0.4664999846946375,0.04720815176322905,82.0,81.0
2021-03,NCBA,0.6822819446250097,0.006080395659495111,0.5402735793890127,0.4652206434117556,0.04707868694131961,24.4,25.549999
2021-03,TPSE,0.6776181519147633,0.0008238352056343224,0.5633181145199162,0.46314985316253987,0.046869130277735184,17.0,18.0
2021-03,HFCK,0.6422623373088321,0.007551822718314622,0.7465925568127469,0.46228220488206834,0.046781327334443734,3.45,4.0
2021-03,XPRS,0.6272898395037673,0.0022488105281494104,0.7498397081923777,0.452032517679943,0.045744095169730395,4.0,3.99
2021-03,NMG,0.5927127238207117,0.019962633676825707,0.6210726729900234,0.42372369169447704,0.0428793419066933,17.700001,16.5
2021-03,CABL,0.5068651397654663,0.0022693039412248913,0.8950647107596197,0.39430634611760923,0.039902410373944854,1.3,1.3
2021-03,SCAN,0.5037293545083431,0.012491418383274642,0.7228216028049181,0.37826719850048013,0.03827930525132004,5.8,5.4
2021-04,SCOM,0.7527414862361819,1.0,0.5733459379195348,0.8089794855336626,0.06280249420019454,36.5,40.5
2021-04,UCHM,0.8414627698161852,0.017192203148117167,0.9236406407375648,0.6023993869079027,0.04676531936718693,0.24,0.25
2021-04,HAFR,0.8197910763108018,0.00805419213077488,0.9317777373493872,0.5874686771606523,0.045606222221864494,0.37,0.42
